x,pdf,cdf,type,type_specific,parameter1,parameter2,location,parameter
-1.6025702967583935,0.5817630232696752,0.7866523551546714,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5940234214198696,0.573828150216158,0.7915907446389185,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5854765460813458,0.5658361443297941,0.7964610677192945,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.576929670742822,0.5577924385972657,0.801262859326429,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5683827954042986,0.5497024345523607,0.8059957006957914,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5598359200657748,0.541571496456167,0.8106592190739026,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.551289044727251,0.5334049456148784,0.8152530873753845,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.542742169388727,0.525208054843096,0.8197770237920644,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5341952940502037,0.5169860430801114,0.8242307913554036,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5256484187116799,0.5087440701662237,0.8286141974535941,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.517101543373156,0.5004872317857251,0.8329270933047133,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5085546680346327,0.49222055458272823,0.8371693733873937,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.5000077926961088,0.48394899145557974,0.8413409748305083,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.491460917357585,0.47567741703514166,0.8454418767634162,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.4829140420190612,0.467410623351759,0.8494720996283698,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.4743671666805378,0.4591533156952778,0.853431704456705,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.465820291342014,0.450910108672004,0.857320792110492,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.4572734160034901,0.4426855224620384,0.8611395024913338,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.4487265406649663,0.4344839792799403,0.8648880137180477,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.440179665326443,0.4263098000412253,0.8685665412749731,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.431632789987919,0.41816720123672646,0.8721753371326751,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.4230859146493953,0.41006029201640215,0.8757146888428278,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.4145390393108714,0.40199307148370583,0.8791849186090726,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.405992163972348,0.39396942620119896,0.8825863823356545,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3974452886338242,0.3859931279076371,0.8859194686556426,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3888984132953004,0.3780678314463375,0.8891845979405422,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.380351537956777,0.37019707290419795,0.8923822212931005,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3718046626182532,0.36238426796033546,0.8955128195251065,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3632577872797293,0.3546327104429092,0.8985769021219632,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3547109119412055,0.3469455710922892,0.901575006195813,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3461640366026821,0.3393258965283679,0.9045076954289628,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3376171612641583,0.3317766084194356,0.9073755590093482,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3290702859256345,0.3243005028496953,0.9101792105597439,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3205234105871106,0.3169002498821468,0.9129192870624068,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3119765352485873,0.309578393313256,0.9155964477808038,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.3034296599100634,0.30233735061550887,0.9182113731800517,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2948827845715396,0.29517941306367035,0.9207647638476493,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2863359092330158,0.2881067460402763,0.9232573394160632,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2777890338944924,0.2811213895156452,0.9256898374886701,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2692421585559686,0.27422525869744163,0.9280630125705314,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2606952832174447,0.2674201448446116,0.9303776350054255,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2521484078789213,0.26070771624028755,0.9326344899205197,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2436015325403975,0.2540895193180851,0.9348343761800181,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2350546572018737,0.24756697993603716,0.9369781053490684,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2265077818633499,0.24114140479225027,0.9390665006691701,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2179609065248265,0.23481398297624184,0.9411003960462628,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2094140311863026,0.22858578764978743,0.9430806350526351,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.2008671558477788,0.2224577778510154,0.9450080699437268,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.192320280509255,0.2164308004153886,0.9468835606908582,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.1837734051707316,0.21050559200715616,0.948707974030852,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.1752265298322078,0.20468278125479847,0.950482182533468,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.166679654493684,0.19896289098396158,0.9522070636875093,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.15813277915516,0.19334634054134575,0.953883499006408,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.1495859038166367,0.18783344820302283,0.9555123731540371,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.141039028478113,0.1824244336606565,0.9570945730914446,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.132492153139589,0.17711942057913652,0.9586309872451452,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.1239452778010657,0.17191843921916725,0.9601225046975553,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.1153984024625418,0.1668214291184126,0.9615700144000983,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.106851527124018,0.1618282418248669,0.9629744044094503,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0983046517854942,0.15693864367619342,0.9643365611473514,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0897577764469708,0.15215231861887352,0.9656573686843446,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.081210901108447,0.14746887106110534,0.9669377080477584,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0726640257699231,0.14288782875351214,0.9681784565541955,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0641171504313993,0.1384086456918365,0.9693804871667416,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.055570275092876,0.13403070503593792,0.9705446678770554,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.047023399754352,0.12975332203954965,0.9716718611124583,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0384765244158283,0.1255757469854069,0.9727629231680894,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0299296490773044,0.1214971681205093,0.9738187036641531,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.021382773738781,0.1175167145864554,0.9748400450282342,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0128358984002572,0.11363345933995289,0.9758277820026214,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-1.0042890230617334,0.10984642205879104,0.9767827411765321,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9957421477232096,0.10615457202873922,0.9777057405430964,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9871952723846862,0.10255683100702852,0.9785975890809181,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9786483970461624,0.09905207605826065,0.979459086359994,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9701015217076385,0.09563914235878689,0.9802910221717401,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9615546463691151,0.09231682596579087,0.9810941761828377,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9530077710305913,0.08908388654751333,0.9818693176125827,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9444608956920675,0.08593905007125646,0.9826172049333929,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9359140203535437,0.08288101144600306,0.9833385855940963,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9273671450150203,0.07990843711669135,0.9840341957656011,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9188202696764964,0.07701996760738494,0.9847047601085234,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9102733943379726,0.0742142200107804,0.9853509915623214,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.9017265189994488,0.07148979042168967,0.9859735911554713,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8931796436609254,0.06884525631233716,0.9865732478361938,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8846327683224016,0.06627917884750217,0.9871506383232259,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8760858929838777,0.06379010513773449,0.9877064269761169,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8675390176453539,0.06137657042905499,0.9882412656845123,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8589921423068305,0.05903710022774519,0.9887557937758759,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8504452669683067,0.05677021235900739,0.9892506379410902,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8418983916297829,0.05457441895846013,0.9897264121773663,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8333515162912595,0.05244822839560274,0.9901837177478838,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8248046409527356,0.05039014712855614,0.9906231431575783,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.8162577656142118,0.048398681489551065,0.9910452641444836,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.807710890275688,0.04647233940079151,0.991450643686039,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7991640149371646,0.044609632020478726,0.9918398320197621,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7906171395986408,0.04280907531892716,0.9922133666776922,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7820702642601169,0.04106919158484845,0.9925717725340047,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7735233889215931,0.03938851086201402,0.9929155618652034,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7649765135830697,0.03776557231664014,0.993245234422294,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7564296382445459,0.03619892553596266,0.9935612775143512,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7478827629060221,0.03468713175858892,0.9938641661028921,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7393358875674982,0.033228765037324325,0.9941543629064754,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7307890122289749,0.03182241333528014,0.9944323185149551,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.722242136890451,0.03046667955616713,0.9946984715128185,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7136952615519272,0.02916018250977504,0.9949532486110544,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.7051483862134038,0.02790155781372364,0.9951970647869981,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.69660151087488,0.02668945873265374,0.9954303234316167,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6880546355363562,0.025522556956102362,0.9956534165037033,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6795077601978323,0.024399543316373225,0.995866724690462,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6709608848593089,0.023319128447779204,0.9960706175739777,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6624140095207851,0.02228004338868911,0.9962654538030741,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6538671341822613,0.021281040127864255,0.9964515812700786,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6453202588437374,0.02032089209661384,0.9966293372920239,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6367733835052141,0.019398394608341033,0.9967990487958301,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6282265081666902,0.01851236524708452,0.9969610325070246,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6196796328281664,0.01766164420669178,0.9971155951415699,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6111327574896426,0.016845094582283157,0.9972630336003862,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.6025858821511192,0.016061602615687134,0.9974036351661665,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5940390068125954,0.015310077896541053,0.9975376777020993,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5854921314740715,0.014589453520763157,0.9976654298521265,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5769452561355477,0.01389868620810623,0.9977871512423785,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5683983807970243,0.013236756380506823,0.9979030926834478,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5598515054585005,0.012602668202940303,0.998013496373168,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5513046301199767,0.011995449588487665,0.9981185960995903,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5427577547814533,0.011414152169308779,0.998218617443854,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5342108794429294,0.010857851235205083,0.9983137779826714,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5256640041044056,0.010325645641438395,0.9984042874901538,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5171171287658818,0.00981665768745254,0.9984903481387241,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5085702534273584,0.009330032968123497,0.9985721546988753,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.5000233780888346,0.00886494019913838,0.9986498947375446,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.49147650275031074,0.008420571018077128,0.9987237488148911,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.4829296274117869,0.007996139762740743,0.9987938906792749,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.4743827520732635,0.007590883228239088,0.9988604874602492,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.4658358767347397,0.007204060404317645,0.9989236998593913,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.45728900139621587,0.006834952194368146,0.9989836823388092,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.44874212605769204,0.006482861117530543,0.9990405833071734,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.44019525071916865,0.006147110995257082,0.9990945453031347,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.4316483753806448,0.005827046623669157,0.9991457051760027,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.423101500042121,0.005522033432998466,0.999194194263566,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.4145546247035976,0.00523145713536215,0.9992401385669533,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.4060077493650738,0.0049547233620805394,0.9992836589224359,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.39746087402654995,0.004691257291703819,0.9993248711700924,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.3889139986880261,0.004440503269870735,0.9993638863192567,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.38036712334950273,0.004201924422080148,0.9994008107106869,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.3718202480109789,0.003975002260412433,0.9994357461753977,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.3632733726724551,0.0037592362851950347,0.9994687901901087,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.35472649733393125,0.003554143582562671,0.9995000360292714,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.34617962199540786,0.0033592584188202107,0.9995295729136408,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.33763274665688403,0.0031741318324730395,0.9995574861553701,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.3290858713183602,0.0029983312247476917,0.9995838572996117,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.32053899597983637,0.002831439949383062,0.9996087642626148,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.311992120641313,0.0026730569024315705,0.9996322814663157,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.30344524530278916,0.0025227961127683727,0.9996544799694257,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.29489836996426533,0.0023802863339669176,0.9996754275950245,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.28635149462574194,0.0022451706381593634,0.9996951890546724,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.2778046192872181,0.002117106012461951,0.999713826069063,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.2692577439486943,0.0019957629585077136,0.9997313974852391,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.26071086861017045,0.001880825095591756,0.999747959390401,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.25216399327164707,0.001771988767898697,0.9997635652223391,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.24361711793312324,0.0016689626562467323,0.9997782658765308,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.2350702425945994,0.0015714673947489974,0.9997921098099374,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.22652336725607558,0.0014792351927598445,0.9998051431415479,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.2179764919175522,0.001392009462442023,0.9998174097497159,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.20942961657902837,0.0013095444522598684,0.999828951366338,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.20088274124050454,0.0012316048866741394,0.9998398076679258,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.1923358659019807,0.0011579656122854293,0.9998500163636261,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.18378899056345732,0.0010884112506459015,0.9998596132802455,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.1752421152249335,0.0010227358579326484,0.9998686324443359,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.16669523988640966,0.0009607425916510101,0.9998771061614015,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.15814836454788628,0.0009022433845119733,0.9998850650922887,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.14960148920936245,0.0008470586256050373,0.9998925383268182,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.14105461387083862,0.0007950168489660628,0.9998995534547249,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.1325077385323148,0.0007459544296188958,0.9999061366339672,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.1239608631937914,0.0006997152871499917,0.9999123126564708,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.11541398785526713,0.0006561505968566711,0.9999181050113716,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.10686711251674375,0.0006151185084921953,0.9999235359458215,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.09832023717822036,0.000576483872614235,0.9999286265234241,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.08977336183969609,0.0005401179745280187,0.9999333966803625,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.0812264865011727,0.000505898275800825,0.9999378652792871,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.07267961116264932,0.0004737081633109505,0.9999420501610244,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.06413273582412504,0.0004434367057818047,0.9999459681941756,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.05558586048560166,0.0004149784177399692,0.9999496353226632,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.04703898514707738,0.0003882330308252739,0.9999530666112946,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.038492109808554,0.00036310527237106734,0.9999562762893991,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.029945234470030613,0.00033950465116356493,0.9999592777926062,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.02139835913150634,0.00031734525028096784,0.9999620838028213,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.012851483792982954,0.00029654552690535946,0.9999647062864608,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
-0.004304608454459569,0.0002770281189935375,0.9999671565310068,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.004242266884064705,0.0002587196586868666,0.9999694451799368,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.01278914222258809,0.000241550592334672,0.999971582266088,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.021336017561111476,0.00022545500700088785,0.9999735772435111,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.02988289289963575,0.00021037046331948687,0.9999754390178677,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.038429768238159134,0.00019623783456052844,0.9999771759754271,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.04697664357668341,0.0001830011517655837,0.9999787960107123,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.05552351891520679,0.00017060745480878092,0.9999803065528485,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.06407039425373018,0.0001590066492375697,0.999981714590664,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.07261726959225445,0.00014815136874578286,0.9999830266965901,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.08116414493077784,0.0001379968431303661,0.9999842490494109,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.08971102026930122,0.00012850077158240976,0.9999853874559061,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.0982578956078255,0.00011962320116278763,0.9999864473714343,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.10680477094634888,0.00011132641031268353,0.9999874339194976,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.11535164628487227,0.00010357479724963391,0.9999883519103336,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.12389852162339654,9.633477310039218e-05,0.9999892058585724,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
0.13244539696192037,8.957465962284539e-05,0.99999,normal,normal: mean=-2 var=0.5,-2.0,0.5,-2,
1.0000000049999998e-08,0.99999999,9.999999999999977e-09,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.036915201841538334,0.9637578567755488,0.03624214322445121,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.07383039368307662,0.9288292157848913,0.07117078421510868,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.1107455855246149,0.8951664632670252,0.10483353673297474,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.14766077736615318,0.8627237207228134,0.13727627927718652,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.18457596920769148,0.8314567723878135,0.16854322761218654,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.22149116104922975,0.8013230049712244,0.19867699502877553,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.258406352890768,0.7722813495788232,0.2277186504211768,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.2953215447323063,0.7442922257407373,0.2557077742592627,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.3322367365738446,0.7173174874677708,0.28268251253222926,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.3691519284153829,0.691320371262764,0.3086796287372359,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.40606712025692115,0.6662654460161326,0.33373455398386737,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.44298231209845945,0.6421185647172987,0.3578814352827013,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.47989750393999775,0.6188468179162034,0.38115318208379645,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.516812695781536,0.5964184888714734,0.4035815111285265,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.5537278876230743,0.5748030103241129,0.42519698967588715,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.5906430794646126,0.5539709228378098,0.4460290771621902,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.6275582713061508,0.5338938346490789,0.46610616535092125,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.6644734631476892,0.5145443829725193,0.48545561702748063,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.7013886549892274,0.49589619670845436,0.5041038032915455,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.7383038468307658,0.4779238605021245,0.5220761394978752,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.775219038672304,0.46060288010545264,0.5393971198945474,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.8121342305138423,0.4439096489941726,0.5560903510058274,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.8490494223553806,0.42782141619482406,0.5721785838051757,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.8859646141969189,0.4123162552777663,0.5876837447222336,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.9228798060384571,0.39737303447395045,0.6026269655260497,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.9597949978799954,0.38297138787472457,0.6170286121252755,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
0.9967101897215337,0.36909168767541883,0.6309083123245811,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
1.0336253815630718,0.3557150174248821,0.6442849825751179,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
1.07054057340461,0.3428231462445129,0.6571768537554872,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
1.1074557652461485,0.3303985039816472,0.6696014960183528,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
1.1443709570876868,0.31842415726344153,0.6815758427365586,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
1.181286148929225,0.3068837864186126,0.6931162135813875,gamma,gamma: alpha=1 theta=1.0,1.0,1.0,0,
